		1.61676E+12	OBD	FUL	VIN	OAL	EGT	EVT				
*TS696	866758049135151	1617390730627	GPS:3;N36.440688;E10.084924;61;302;1.70	STT:A42;0	MGR:7780	ADC:0;14.21;1;38.44;2;3.76	OBD:310582410C1ACE310D3F4131192D	FUL1:8650				EVT:2#
*TS697	866758049135151	1617391731628	GPS:3;N36.440850;E10.084639;52;308;1.70	STT:A42;0	MGR:7813	ADC:0;14.33;1;38.44;2;3.76	OBD:310582410C1ACE310D3F4131192D	FUL1:8659				EVT:2#
*TS698	866758049135151	1617392732629	GPS:3;N36.440936;E10.084527;48;316;1.70	STT:A42;0	MGR:7828	ADC:0;14.10;1;38.44;2;3.76	OBD:310582410C1ACE310D3F4131192D	FUL1:8663				EVT:2#
*TS699	866758049135151	1617393733630	GPS:3;N36.441090;E10.084346;40;311;1.70	STT:A42;0	MGR:7853	ADC:0;14.20;1;38.23;2;3.76	OBD:310582410C11B2310D284131192D	FUL1:8669				EVT:2#
*TS700	866758049135151	1617394734631	GPS:3;N36.441144;E10.084243;40;297;1.70	STT:A42;0	MGR:7865	ADC:0;14.23;1;38.44;2;3.76	OBD:310582410C11B2310D284131192D	FUL1:8685				EVT:2#
*TS701	866758049135151	1617395735632	GPS:3;N36.441176;E10.084120;42;284;1.70	STT:A42;0	MGR:7877	ADC:0;14.26;1;38.44;2;3.76	OBD:310582410C11B2310D284131192D	FUL1:8701				EVT:2#
*TS702	866758049135151	1617396736633	GPS:3;N36.441243;E10.083849;48;292;1.70	STT:A42;0	MGR:7904	ADC:0;14.26;1;38.44;2;3.76	OBD:310581410C14EC310D314131192D	FUL1:8745				EVT:2#
*TS703	866758049135151	1617397737634	GPS:3;N36.441303;E10.083709;51;299;1.70	STT:A42;0	MGR:7919	ADC:0;14.22;1;38.23;2;3.76	OBD:310581410C14EC310D314131192D	FUL1:8774				EVT:2#
*TS704	866758049135151	1617398738635	GPS:3;N36.441695;E10.082907;69;301;1.70	STT:A42;0	MGR:8007	ADC:0;14.13;1;38.23;2;3.76	OBD:310581410C1D02310D454131192D	FUL1:8953				EVT:1#
*TS705	866758049135151	1617399739636	GPS:3;N36.442198;E10.081910;78;302;1.70	STT:A42;0	MGR:8117	ADC:0;14.22;1;38.63;2;3.76	OBD:310582410C20A2310D4F4131192D	FUL1:9089				EVT:3#
*TS706	866758049135151	1617400740637	GPS:3;N36.442710;E10.080883;79;301;1.70	STT:A42;0	MGR:8231	ADC:0;14.21;1;38.42;2;3.76	OBD:310582410C1BBC310D504131192D	FUL1:9191				EVT:3#
*TS707	866758049135151	1617401741638	GPS:3;N36.443242;E10.079803;82;301;1.70	STT:A42;0	MGR:8350	ADC:0;14.26;1;38.81;2;3.76	OBD:310583410C1CC6310D524131192D	FUL1:9294				EVT:3#
*TS708	866758049135151	1617402742639	GPS:3;N36.443786;E10.078701;84;301;1.70	STT:A42;0	MGR:8470	ADC:0;14.15;1;38.81;2;3.76	OBD:310583410C1D6C310D544131192D	FUL1:9393				EVT:3#
*TS709	866758049135151	1617403743640	GPS:3;N36.444341;E10.077591;83;301;1.70	STT:A42;0	MGR:8594	ADC:0;14.16;1;39.00;2;3.76	OBD:310583410C1D42310D534131192D	FUL1:9479				EVT:3#
*TS710	866758049135151	1617404744641	GPS:3;N36.444890;E10.076488;83;301;1.70	STT:A42;0	MGR:8714	ADC:0;14.21;1;39.00;2;3.76	OBD:310583410C1D0E310D534131192D	FUL1:9555				EVT:3#
*TS711	866758049135151	1617405745642	GPS:3;N36.445436;E10.075394;83;301;1.70	STT:A42;0	MGR:8834	ADC:0;14.16;1;38.79;2;3.76	OBD:310583410C1D24310D534131192E	FUL1:9641				EVT:3#
*TS712	866758049135151	1617406746643	GPS:3;N36.445992;E10.074284;84;301;1.70	STT:A42;0	MGR:8957	ADC:0;14.22;1;38.79;2;3.76	OBD:310583410C1DAA310D544131192E	FUL1:9733				EVT:3#
*TS713	866758049135151	1617407747644	GPS:3;N36.446554;E10.073164;85;302;1.70	STT:A42;0	MGR:9082	ADC:0;14.22;1;39.00;2;3.76	OBD:310584410C1DC8310D554131192E	FUL1:9825				EVT:3#
*TS714	866758049135151	1617408748645	GPS:3;N36.447173;E10.072066;87;307;1.70	STT:A42;0	MGR:9207	ADC:0;14.24;1;39.19;2;3.76	OBD:310584410C1E82310D574131192E	FUL1:9923				EVT:2#
*TS715	866758049135151	1617409749646	GPS:3;N36.447855;E10.071017;86;309;1.70	STT:A42;0	MGR:9332	ADC:0;14.26;1;39.19;2;3.76	OBD:310584410C1E72310D574131192E	FUL1:10014				EVT:3#
*TS716	866758049135151	1617410750647	GPS:3;N36.448544;E10.069982;86;309;1.70	STT:A42;0	MGR:9457	ADC:0;14.19;1;39.19;2;3.76	OBD:310584410C1E36310D564131192E	FUL1:10097				EVT:3#
*TS717	866758049135151	1617411751648	GPS:3;N36.449216;E10.068970;82;309;1.70	STT:A42;0	MGR:9580	ADC:0;14.32;1;39.37;2;3.76	OBD:310584410C1CE6310D524131192E	FUL1:10141				EVT:3#
*TS718	866758049135151	1617412752649	GPS:3;N36.449866;E10.067998;81;309;1.70	STT:A42;0	MGR:9700	ADC:0;14.32;1;39.16;2;3.76	OBD:310584410C1C54310D504131192E	FUL1:10203				EVT:3#
*TS719	866758049135151	1617413753650	GPS:3;N36.450523;E10.067047;81;312;1.70	STT:A42;0	MGR:9820	ADC:0;14.27;1;39.37;2;3.76	OBD:310584410C1C62310D514131192F	FUL1:10285				EVT:3#
*TS720	866758049135151	1617414754651	GPS:3;N36.450959;E10.066516;82;319;1.70	STT:A42;0	MGR:9892	ADC:0;14.24;1;39.56;2;3.77	OBD:310584410C1C62310D514131192F	FUL1:10341				EVT:2#
*TS721	866758049135151	1617415755652	GPS:3;N36.451289;E10.066209;84;326;1.70	STT:A42;0	MGR:9941	ADC:0;14.32;1;39.37;2;3.77	OBD:310584410C1D94310D544131192F	FUL1:10381				EVT:2#
*TS722	866758049135151	1617416756653	GPS:3;N36.451658;E10.065938;86;331;1.70	STT:A42;0	MGR:9991	ADC:0;14.16;1;39.37;2;3.77	OBD:310584410C1D94310D544131192F	FUL1:10425				EVT:2#
*TS723	866758049135151	1617417757654	GPS:3;N36.452248;E10.065582;88;336;1.70	STT:A42;0	MGR:10068	ADC:0;14.30;1;39.56;2;3.77	OBD:310584410C1EAE310D574131192F	FUL1:10476				EVT:2#
*TS724	866758049135151	1617418758655	GPS:3;N36.453050;E10.065160;85;335;1.70	STT:A42;0	MGR:10170	ADC:0;14.15;1;39.77;2;3.77	OBD:310584410C1EAE310D574131192F	FUL1:10523				EVT:3#
*TS725	866758049135151	1617419759656	GPS:3;N36.453622;E10.064790;85;329;1.70	STT:A42;0	MGR:10245	ADC:0;14.21;1;39.56;2;3.77	OBD:310584410C1E20310D564131192F	FUL1:10579				EVT:2#
*TS726	866758049135151	1617420760657	GPS:3;N36.453979;E10.064491;85;322;1.70	STT:A42;0	MGR:10295	ADC:0;14.19;1;39.56;2;3.77	OBD:310584410C1E0A310D554131192F	FUL1:10619				EVT:2#
*TS727	866758049135151	1617421761658	GPS:3;N36.454306;E10.064148;84;316;1.70	STT:A42;0	MGR:10345	ADC:0;14.12;1;39.56;2;3.77	OBD:310584410C1E0A310D554131192F	FUL1:10651				EVT:2#
*TS728	866758049135151	1617422762659	GPS:3;N36.454588;E10.063767;82;310;1.70	STT:A42;0	MGR:10394	ADC:0;14.18;1;39.56;2;3.77	OBD:310584410C1E0A310D554131192F	FUL1:10661				EVT:2#
*TS729	866758049135151	1617423763660	GPS:3;N36.454946;E10.063177;77;305;1.70	STT:A42;0	MGR:10464	ADC:0;14.13;1;39.56;2;3.77	OBD:310584410C1BA2310D4E4131192F	FUL1:10673				EVT:2#
*TS730	866758049135151	1617424764661	GPS:3;N36.455408;E10.062382;52;306;1.70	STT:A42;0	MGR:10558	ADC:0;14.09;1;39.56;2;3.77	OBD:310584410C1466310D394131192F	FUL1:10691				EVT:1#
*TS731	866758049135151	1617425765662	GPS:3;N36.455486;E10.062260;49;311;1.70	STT:A42;0	MGR:10573	ADC:0;14.13;1;39.75;2;3.77	OBD:310584410C1466310D394131192F	FUL1:10694				EVT:2#
*TS732	866758049135151	1617426766663	GPS:3;N36.455573;E10.062161;47;321;1.69	STT:A42;0	MGR:10587	ADC:0;14.22;1;39.56;2;3.77	OBD:310584410C1466310D394131192F	FUL1:10697				EVT:2#
*TS733	866758049135151	1617427767664	GPS:3;N36.455740;E10.061989;43;312;1.69	STT:A42;0	MGR:10613	ADC:0;14.21;1;39.75;2;3.77	OBD:310584410C0F68310D2C4131192F	FUL1:10703				EVT:2#
*TS734	866758049135151	1617428768665	GPS:3;N36.455796;E10.061868;45;294;1.69	STT:A42;0	MGR:10626	ADC:0;14.19;1;39.75;2;3.77	OBD:310584410C0F68310D2C4131192F	FUL1:10717				EVT:2#
*TS735	866758049135151	1617429769666	GPS:3;N36.455984;E10.061344;49;302;1.69	STT:A42;0	MGR:10679	ADC:0;14.32;1;39.75;2;3.77	OBD:310584410C2116310D304131192F	FUL1:10779				EVT:2#
*TS736	866758049135151	1617430770667	GPS:3;N36.456141;E10.061081;55;307;1.69	STT:A42;0	MGR:10710	ADC:0;14.22;1;39.75;2;3.77	OBD:310584410C2116310D304131192F	FUL1:10830				EVT:2#
*TS737	866758049135151	1617431771668	GPS:3;N36.456512;E10.060508;61;312;1.69	STT:A42;0	MGR:10779	ADC:0;14.22;1;40.14;2;3.77	OBD:310584410C2A0C310D3C4131192F	FUL1:10901				EVT:2#
*TS738	866758049135151	1617432772669	GPS:3;N36.456840;E10.060110;62;317;1.69	STT:A42;0	MGR:10833	ADC:0;14.32;1;39.93;2;3.77	OBD:310583410C2118310D3E4131192F	FUL1:10941				EVT:2#
*TS739	866758049135151	1617433773670	GPS:3;N36.457204;E10.059734;64;322;1.69	STT:A42;0	MGR:10889	ADC:0;13.99;1;39.93;2;3.77	OBD:310583410C2118310D3E4131192F	FUL1:10986				EVT:2#
*TS740	866758049135151	1617434774671	GPS:3;N36.457734;E10.059273;65;328;1.69	STT:A42;0	MGR:10965	ADC:0;13.95;1;40.14;2;3.77	OBD:310584410C224E310D4141311930	FUL1:11044				EVT:2#
*TS741	866758049135151	1617435775672	GPS:3;N36.458470;E10.058737;71;330;1.69	STT:A42;0	MGR:11065	ADC:0;14.23;1;40.14;2;3.77	OBD:310584410C247E310D4541311930	FUL1:11143				EVT:1#
*TS742	866758049135151	1617436776673	GPS:3;N36.459276;E10.058165;75;329;1.69	STT:A42;0	MGR:11173	ADC:0;14.23;1;40.14;2;3.77	OBD:310584410C1EE2310D4B41311930	FUL1:11228				EVT:3#
*TS743	866758049135151	1617437777674	GPS:3;N36.460123;E10.057555;81;329;1.69	STT:A42;0	MGR:11288	ADC:0;14.20;1;40.33;2;3.77	OBD:310584410C2174310D4F41311930	FUL1:11333				EVT:3#
*TS744	866758049135151	1617438778675	GPS:3;N36.461031;E10.056893;85;329;1.69	STT:A42;0	MGR:11410	ADC:0;14.12;1;40.33;2;3.77	OBD:310585410C23E2310D5541311930	FUL1:11446				EVT:3#
*TS745	866758049135151	1617439779676	GPS:3;N36.461784;E10.056345;87;329;1.69	STT:A42;0	MGR:11511	ADC:0;14.20;1;40.51;2;3.77	OBD:310585410C24F0310D5741311930	FUL1:11533				EVT:3#
*TS746	866758049135151	1617440780677	GPS:3;N36.462555;E10.055791;89;330;1.69	STT:A42;0	MGR:11615	ADC:0;14.22;1;40.51;2;3.77	OBD:310585410C24F0310D5741311930	FUL1:11620				EVT:3#
*TS747	866758049135151	1617441781678	GPS:3;N36.463342;E10.055239;90;330;1.69	STT:A42;0	MGR:11719	ADC:0;14.20;1;40.51;2;3.77	OBD:310585410C25DA310D5941311930	FUL1:11701				EVT:3#
*TS748	866758049135151	1617442782679	GPS:3;N36.464128;E10.054671;90;329;1.69	STT:A42;0	MGR:11824	ADC:0;14.25;1;40.70;2;3.77	OBD:310585410C262A310D5A41311930	FUL1:11769				EVT:3#
*TS749	866758049135151	1617443783680	GPS:3;N36.464901;E10.054110;89;330;1.69	STT:A42;0	MGR:11928	ADC:0;14.11;1;40.70;2;3.77	OBD:310585410C2588310D5941311931	FUL1:11832				EVT:3#
*TS750	866758049135151	1617444784681	GPS:3;N36.465687;E10.053575;89;332;1.69	STT:A42;0	MGR:12032	ADC:0;14.20;1;40.70;2;3.77	OBD:310585410C1F28310D5841311931	FUL1:11892				EVT:3#
*TS751	866758049135151	1617445785682	GPS:3;N36.466092;E10.053343;89;337;1.69	STT:A42;0	MGR:12084	ADC:0;14.20;1;40.70;2;3.77	OBD:310585410C1F28310D5841311931	FUL1:11930				EVT:2#
*TS752	866758049135151	1617446786683	GPS:3;N36.466725;E10.053062;89;342;1.69	STT:A42;0	MGR:12162	ADC:0;14.18;1;40.70;2;3.77	OBD:310585410C1F50310D5941311931	FUL1:11987				EVT:2#
*TS753	866758049135151	1617447787684	GPS:3;N36.467560;E10.052757;85;344;1.69	STT:A42;0	MGR:12264	ADC:0;14.12;1;40.89;2;3.77	OBD:310585410C1D60310D5441311931	FUL1:12007				EVT:3#
*TS754	866758049135151	1617448788685	GPS:3;N36.468539;E10.052421;76;344;1.69	STT:A42;0	MGR:12383	ADC:0;14.00;1;40.89;2;3.77	OBD:310585410C1D60310D5441311931	FUL1:12021				EVT:3#
*TS755	866758049135151	1617449789686	GPS:3;N36.469353;E10.052146;56;345;1.69	STT:A42;0	MGR:12482	ADC:0;14.05;1;40.89;2;3.77	OBD:310585410C12CC310D3541311931	FUL1:12031				EVT:1#
*TS756	866758049135151	1617450790687	GPS:3;N36.469613;E10.052080;51;352;1.69	STT:A42;0	MGR:12513	ADC:0;14.03;1;41.07;2;3.77	OBD:310585410C12CC310D3541311931	FUL1:12035				EVT:2#
*TS757	866758049135151	1617451791688	GPS:3;N36.469858;E10.052057;46;357;1.69	STT:A42;0	MGR:12542	ADC:0;14.03;1;40.89;2;3.77	OBD:310585410C12CC310D3541311931	FUL1:12039				EVT:2#
*TS758	866758049135151	1617452792689	GPS:3;N36.470073;E10.052013;42;340;1.69	STT:A42;0	MGR:12568	ADC:0;14.12;1;40.89;2;3.77	OBD:310585410C1E56310D2B41311931	FUL1:12053				EVT:2#
*TS759	866758049135151	1617453793690	GPS:3;N36.470171;E10.051952;45;330;1.69	STT:A42;0	MGR:12581	ADC:0;14.11;1;41.07;2;3.77	OBD:310585410C1E56310D2B41311931	FUL1:12078				EVT:2#
*TS760	866758049135151	1617454794691	GPS:3;N36.470385;E10.051812;51;335;1.69	STT:A42;0	MGR:12610	ADC:0;14.06;1;41.28;2;3.77	OBD:310585410C1E56310D2B41311931	FUL1:12130				EVT:2#
*TS761	866758049135151	1617455795692	GPS:3;N36.470508;E10.051753;53;340;1.69	STT:A42;0	MGR:12625	ADC:0;14.00;1;41.07;2;3.77	OBD:310585410C2630310D3741311931	FUL1:12157				EVT:2#
*TS762	866758049135151	1617456796693	GPS:3;N36.471212;E10.051500;60;344;1.69	STT:A42;0	MGR:12710	ADC:0;14.14;1;41.07;2;3.77	OBD:310585410C2630310D3741311931	FUL1:12272				EVT:1#
*TS763	866758049135151	1617457797694	GPS:3;N36.471986;E10.051236;65;344;1.69	STT:A42;0	MGR:12803	ADC:0;14.26;1;41.26;2;3.77	OBD:310585410C2282310D4141311931	FUL1:12369				EVT:1#
*TS764	866758049135151	1617458798695	GPS:3;N36.472784;E10.050973;66;345;1.69	STT:A42;0	MGR:12898	ADC:0;14.17;1;41.26;2;3.78	OBD:310585410C2282310D4141311931	FUL1:12441				EVT:1#
*TS765	866758049135151	1617459799696	GPS:3;N36.473543;E10.050704;61;344;1.69	STT:A42;0	MGR:12990	ADC:0;14.11;1;41.44;2;3.78	OBD:310585410C2014310D3C41311932	FUL1:12473				EVT:1#
*TS766	866758049135151	1617460800697	GPS:3;N36.474286;E10.050456;63;345;1.69	STT:A42;0	MGR:13080	ADC:0;14.29;1;41.44;2;3.78	OBD:310585410C2014310D3C41311932	FUL1:12560				EVT:1#
*TS767	866758049135151	1617461801698	GPS:3;N36.475100;E10.050210;70;348;1.69	STT:A42;0	MGR:13178	ADC:0;14.26;1;41.63;2;3.77	OBD:310585410C25A0310D4741311932	FUL1:12681				EVT:1#
*TS768	866758049135151	1617462802699	GPS:3;N36.475639;E10.050114;74;355;1.69	STT:A42;0	MGR:13242	ADC:0;14.08;1;41.63;2;3.78	OBD:310585410C25A0310D4741311932	FUL1:12748				EVT:2#
*TS769	866758049135151	1617463803700	GPS:3;N36.476012;E10.050105;74;1;1.69	STT:A42;0	MGR:13286	ADC:0;14.20;1;41.63;2;3.78	OBD:310585410C25A0310D4741311932	FUL1:12775				EVT:2#
*TS770	866758049135151	1617464804701	GPS:3;N36.476562;E10.050156;73;6;1.68	STT:A42;0	MGR:13349	ADC:0;14.15;1;41.63;2;3.78	OBD:310585410C1EA6310D4841311932	FUL1:12825				EVT:2#
*TS771	866758049135151	1617465805702	GPS:3;N36.477503;E10.050309;77;7;1.68	STT:A42;0	MGR:13459	ADC:0;14.15;1;41.63;2;3.78	OBD:310585410C200E310D4C41311932	FUL1:12934				EVT:3#
*TS772	866758049135151	1617466806703	GPS:3;N36.478450;E10.050473;74;7;1.68	STT:A42;0	MGR:13569	ADC:0;13.98;1;41.82;2;3.78	OBD:310585410C2046310D4C41311932	FUL1:13003				EVT:3#
*TS773	866758049135151	1617467807704	GPS:3;N36.479344;E10.050629;70;7;1.68	STT:A42;0	MGR:13675	ADC:0;14.14;1;41.82;2;3.78	OBD:310585410C1E48310D4741311932	FUL1:13056				EVT:3#
*TS774	866758049135151	1617468808705	GPS:3;N36.480203;E10.050779;68;8;1.68	STT:A42;0	MGR:13776	ADC:0;14.12;1;41.79;2;3.78	OBD:310585410C1CFE310D4441311932	FUL1:13091				EVT:3#
*TS775	866758049135151	1617469809706	GPS:3;N36.481038;E10.050930;67;8;1.68	STT:A42;0	MGR:13874	ADC:0;14.12;1;42.00;2;3.78	OBD:310585410C1C0A310D4241311932	FUL1:13134				EVT:1#
*TS776	866758049135151	1617470810707	GPS:3;N36.481878;E10.051132;67;13;1.68	STT:A42;0	MGR:13974	ADC:0;14.27;1;41.79;2;3.78	OBD:310585410C1CD6310D4441311932	FUL1:13181				EVT:2#
*TS777	866758049135151	1617471811708	GPS:3;N36.482512;E10.051364;65;18;1.68	STT:A42;0	MGR:14052	ADC:0;14.15;1;41.79;2;3.78	OBD:310585410C1BCA310D4241311933	FUL1:13199				EVT:2#
*TS778	866758049135151	1617472812709	GPS:3;N36.483127;E10.051664;65;23;1.68	STT:A42;0	MGR:14128	ADC:0;14.11;1;42.00;2;3.78	OBD:310585410C1B5E310D4041311933	FUL1:13233				EVT:2#
*TS779	866758049135151	1617473813710	GPS:3;N36.483701;E10.052009;62;28;1.68	STT:A42;0	MGR:14203	ADC:0;14.03;1;42.00;2;3.78	OBD:310585410C19FC310D3D41311933	FUL1:13255				EVT:2#
*TS780	866758049135151	1617474814711	GPS:3;N36.484055;E10.052285;48;37;1.68	STT:A42;0	MGR:14253	ADC:0;14.21;1;41.79;2;3.78	OBD:310585410C19FC310D3D41311933	FUL1:13264				EVT:2#
*TS781	866758049135151	1617475815712	GPS:3;N36.484137;E10.052378;43;44;1.68	STT:A42;0	MGR:14266	ADC:0;14.12;1;42.19;2;3.78	OBD:310585410C19FC310D3D41311933	FUL1:13267				EVT:2#
*TS782	866758049135151	1617476816713	GPS:3;N36.484334;E10.052616;36;30;1.68	STT:A42;0	MGR:14300	ADC:0;14.09;1;42.19;2;3.78	OBD:310585410C0F50310D2441311933	FUL1:13284				EVT:2#
*TS783	866758049135151	1617477817714	GPS:3;N36.484424;E10.052655;37;15;1.68	STT:A42;0	MGR:14311	ADC:0;14.08;1;42.00;2;3.78	OBD:310585410C0F50310D2441311933	FUL1:13295				EVT:2#
*TS784	866758049135151	1617478818715	GPS:3;N36.484617;E10.052731;40;21;1.68	STT:A42;0	MGR:14334	ADC:0;14.09;1;42.19;2;3.78	OBD:310585410C15DC310D2841311933	FUL1:13313				EVT:2#
*TS785	866758049135151	1617479819716	GPS:3;N36.484709;E10.052790;42;29;1.68	STT:A42;0	MGR:14346	ADC:0;14.08;1;42.19;2;3.78	OBD:310585410C15DC310D2841311933	FUL1:13329				EVT:2#
*TS786	866758049135151	1617480820717	GPS:3;N36.484798;E10.052866;44;35;1.68	STT:A42;0	MGR:14359	ADC:0;14.13;1;41.98;2;3.78	OBD:310585410C15DC310D2841311933	FUL1:13345				EVT:2#
*TS787	866758049135151	1617481821718	GPS:3;N36.484983;E10.053049;50;40;1.68	STT:A42;0	MGR:14386	ADC:0;14.20;1;42.19;2;3.78	OBD:310585410C15DC310D2841311933	FUL1:13381				EVT:2#
*TS788	866758049135151	1617482822719	GPS:3;N36.485496;E10.053619;58;43;1.68	STT:A42;0	MGR:14466	ADC:0;14.14;1;42.19;2;3.78	OBD:310585410C1CA4310D3641311933	FUL1:13461				EVT:1#
*TS789	866758049135151	1617483823720	GPS:3;N36.485809;E10.054018;61;48;1.68	STT:A42;0	MGR:14518	ADC:0;14.17;1;42.00;2;3.78	OBD:310585410C1F7C310D3C41311933	FUL1:13511				EVT:2#
*TS790	866758049135151	1617484824721	GPS:3;N36.486318;E10.054780;65;52;1.68	STT:A42;0	MGR:14611	ADC:0;14.15;1;42.00;2;3.78	OBD:310585410C223E310D4141311933	FUL1:13599				EVT:1#
*TS791	866758049135151	1617485825722	GPS:3;N36.486838;E10.055632;71;53;1.68	STT:A42;0	MGR:14712	ADC:0;14.11;1;42.00;2;3.78	OBD:310585410C24DE310D4641311933	FUL1:13709				EVT:3#
*TS792	866758049135151	1617486826723	GPS:3;N36.487384;E10.056541;73;53;1.68	STT:A42;0	MGR:14818	ADC:0;14.14;1;42.00;2;3.78	OBD:310585410C2724310D4A41311933	FUL1:13803				EVT:3#
*TS793	866758049135151	1617487827724	GPS:3;N36.487940;E10.057454;76;53;1.68	STT:A42;0	MGR:14925	ADC:0;14.12;1;42.19;2;3.78	OBD:310585410C1F52310D4A41311933	FUL1:13915				EVT:3#
*TS794	866758049135151	1617488828725	GPS:3;N36.488555;E10.058419;80;50;1.68	STT:A42;0	MGR:15039	ADC:0;14.15;1;42.40;2;3.78	OBD:310585410C21DE310D5041311933	FUL1:14047				EVT:3#
*TS795	866758049135151	1617489829726	GPS:3;N36.489264;E10.059343;82;45;1.67	STT:A42;0	MGR:15159	ADC:0;14.11;1;42.58;2;3.78	OBD:310585410C22A8310D5241311934	FUL1:14163				EVT:2#
*TS796	866758049135151	1617490830727	GPS:3;N36.489978;E10.060256;81;45;1.67	STT:A42;0	MGR:15279	ADC:0;14.13;1;42.40;2;3.78	OBD:310586410C223C310D5141311934	FUL1:14248				EVT:3#
*TS797	866758049135151	1617491831728	GPS:3;N36.490683;E10.061161;83;44;1.67	STT:A42;0	MGR:15399	ADC:0;14.15;1;42.37;2;3.78	OBD:310586410C21EE310D5041311934	FUL1:14347				EVT:3#
*TS798	866758049135151	1617492832729	GPS:3;N36.491464;E10.062090;88;42;1.67	STT:A42;0	MGR:15525	ADC:0;14.25;1;42.77;2;3.78	OBD:310586410C2588310D5841311934	FUL1:14472				EVT:3#
*TS799	866758049135151	1617493833730	GPS:3;N36.491979;E10.062619;90;36;1.67	STT:A42;0	MGR:15603	ADC:0;14.11;1;42.77;2;3.78	OBD:310586410C1FA4310D5A41311934	FUL1:14527				EVT:2#
*TS800	866758049135151	1617494834731	GPS:3;N36.492360;E10.062928;92;30;1.67	STT:A42;0	MGR:15656	ADC:0;14.23;1;42.56;2;3.78	OBD:310586410C1FA4310D5A41311934	FUL1:14567				EVT:2#
*TS801	866758049135151	1617495835732	GPS:3;N36.492781;E10.063194;93;24;1.67	STT:A42;0	MGR:15710	ADC:0;14.13;1;42.95;2;3.78	OBD:310586410C1FA4310D5A41311934	FUL1:14607				EVT:2#
*TS802	866758049135151	1617496836733	GPS:3;N36.493225;E10.063403;95;17;1.67	STT:A42;0	MGR:15765	ADC:0;14.25;1;42.93;2;3.78	OBD:310586410C2132310D5F41311934	FUL1:14645				EVT:2#
*TS803	866758049135151	1617497837734	GPS:3;N36.493693;E10.063540;96;10;1.67	STT:A42;0	MGR:15821	ADC:0;14.15;1;42.56;2;3.78	OBD:310586410C2132310D5F41311934	FUL1:14685				EVT:2#
*TS804	866758049135151	1617498838735	GPS:3;N36.494182;E10.063621;98;5;1.67	STT:A42;0	MGR:15878	ADC:0;14.14;1;42.75;2;3.78	OBD:310586410C223E310D6241311934	FUL1:14721				EVT:2#
*TS805	866758049135151	1617499839736	GPS:3;N36.495177;E10.063693;100;2;1.67	STT:A42;0	MGR:15994	ADC:0;14.12;1;43.12;2;3.78	OBD:310586410C223E310D6241311934	FUL1:14797				EVT:3#
*TS806	866758049135151	1617500840737	GPS:3;N36.496187;E10.063749;100;2;1.67	STT:A42;0	MGR:16110	ADC:0;14.09;1;42.93;2;3.78	OBD:310586410C2310310D6441311934	FUL1:14855				EVT:3#
*TS807	866758049135151	1617501841738	GPS:3;N36.497181;E10.063802;96;2;1.67	STT:A42;0	MGR:16225	ADC:0;14.14;1;43.33;2;3.79	OBD:310586410C2276310D6241311935	FUL1:14875				EVT:3#
*TS808	866758049135151	1617502842739	GPS:3;N36.498133;E10.063855;92;2;1.67	STT:A42;0	MGR:16335	ADC:0;14.23;1;43.31;2;3.79	OBD:310585410C205C310D5C41311935	FUL1:14905				EVT:3#
*TS809	866758049135151	1617503843740	GPS:3;N36.499025;E10.063959;86;7;1.67	STT:A42;0	MGR:16439	ADC:0;14.26;1;43.31;2;3.78	OBD:310585410C1DE0310D5541311935	FUL1:14923				EVT:2#
*TS810	866758049135151	1617504844741	GPS:3;N36.499638;E10.064100;80;12;1.67	STT:A42;0	MGR:16512	ADC:0;14.12;1;43.31;2;3.78	OBD:310585410C1DE0310D5541311935	FUL1:14935				EVT:2#
*TS811	866758049135151	1617505845742	GPS:3;N36.500284;E10.064305;67;18;1.67	STT:A42;0	MGR:16594	ADC:0;14.06;1;43.31;2;3.79	OBD:310585410C154E310D3B41311935	FUL1:14948				EVT:2#
*TS812	866758049135151	1617506846743	GPS:3;N36.500406;E10.064367;51;24;1.67	STT:A42;0	MGR:16611	ADC:0;14.15;1;43.31;2;3.79	OBD:310585410C154E310D3B41311935	FUL1:14951				EVT:2#
*TS813	866758049135151	1617507847744	GPS:3;N36.500514;E10.064440;48;29;1.67	STT:A42;0	MGR:16626	ADC:0;14.12;1;43.31;2;3.79	OBD:310585410C154E310D3B41311935	FUL1:14954				EVT:2#
*TS814	866758049135151	1617508848745	GPS:3;N36.500776;E10.064627;37;18;1.67	STT:A42;0	MGR:16662	ADC:0;14.12;1;43.31;2;3.79	OBD:310585410C0C6C310D2741311935	FUL1:14969				EVT:2#
*TS815	866758049135151	1617509849746	GPS:3;N36.500878;E10.064644;42;6;1.67	STT:A42;0	MGR:16674	ADC:0;14.23;1;43.31;2;3.79	OBD:310585410C0C6C310D2741311935	FUL1:14993				EVT:2#
*TS816	866758049135151	1617510850747	GPS:3;N36.501117;E10.064695;51;14;1.67	STT:A42;0	MGR:16702	ADC:0;14.14;1;43.31;2;3.79	OBD:310584410C2690310D2741311935	FUL1:15045				EVT:2#
*TS817	866758049135151	1617511851748	GPS:3;N36.501383;E10.064812;59;22;1.67	STT:A42;0	MGR:16735	ADC:0;14.09;1;43.31;2;3.79	OBD:310584410C2690310D3841311935	FUL1:15101				EVT:2#
*TS818	866758049135151	1617512852749	GPS:3;N36.502105;E10.065200;67;23;1.67	STT:A42;0	MGR:16827	ADC:0;14.15;1;43.31;2;3.79	OBD:310584410C2180310D4041311935	FUL1:15205				EVT:1#
